"rank_mu","rank_nu","mu_mean","nu_mean","mu_sim","nu_sim","ess_mean","rhat_max","time_sec","ess_per_sec"
27,199,0.00327851533549877,1.383376475,2.15141074635836e-12,6.04466401041788,25.3911579372248,1.07911367604399,120.279441595078,0.211101395221841
63,197,0.00282107692852421,1.64479296,8.65748298389689e-07,5.73386285870945,42.0483537349261,1.01969770107803,119.423851251602,0.352093432712521
162,199,0.00399122270849618,1.56563545,0.00059620189433467,5.59019481003417,35.6058845416146,1.01561668183155,120.567714214325,0.295318566613284
106,195,0.00275734544817741,1.563810145,3.62475980017394e-06,4.46772691228387,44.3004777204457,1.01545715130137,118.333612680435,0.374369350491149
111,190,0.00752380631711605,1.89538711,3.28781662370432e-05,4.22463947364756,27.3584690189159,1.09039548683148,119.314942359924,0.229296251398141
108,54,44.58042,4.4692917,44.6013490383349,4.18591373449223,153.847658850021,1.01507453774316,123.805716514587,1.24265391923074
28,102,10.02748405,4.09200205,9.92081645918759,4.10911404697001,180.631864096533,1.00238111272729,110.949634313583,1.62805281165689
1,138,128.15587,3.8491564,127.165406530402,4.02562236769396,214.381523632592,1.04122993152468,127.494802951813,1.68149225434403
66,200,0.00244610832152094,1.4495734125,9.42649236036738e-07,4.01146509984463,45.1466325925547,1.00995136538071,117.986755132675,0.382641530753072
171,195,0.00198053603554052,1.57126724,0.000925014662846872,3.96088819191103,25.1099210441195,1.09922403437095,120.422842025757,0.208514602559777
200,200,0.0783297598502622,1.227905335,0.448407858334971,3.92730586952454,1.50686404948733,1.92546569736259,117.525124073029,0.0128216333432755
156,192,0.00297709301700445,1.492483445,0.000196041292897597,3.79107356201347,39.6652309793774,1.06839986376469,120.330206155777,0.329636524747807
57,4,72.705752,4.45600175,72.5133917373497,3.72611363062357,127.821403199798,1.00578848176302,125.916586637497,1.01512760640332
107,199,1.23374425,2.73882565,1.23859017955735,3.66045767967703,113.759601005844,1.00320475863686,107.997196912766,1.05335697830874
186,195,0.0045144457067689,1.546676875,0.0166045206179206,3.65807662998131,36.614124936107,1.07275908393059,118.55705499649,0.308831262190097
91,183,0.00570689771330894,1.7745371,6.46015720814482e-07,3.61616816827288,36.1623956793673,1.0037903133193,119.365512609482,0.302955140800818
200,200,0.00434975445502949,0.775209915,0.348199998527498,3.58187180598965,6.82243635785492,1.14954915706668,116.060288667679,0.0587835549624553
200,200,0.00867650946440313,0.66409074,0.380775414881375,3.54224389646655,4.3714319788551,1.23053891749584,118.055058717728,0.0370287561273193
84,183,42.4060475,3.0908006,42.3211807931928,3.47861423797944,125.493897117221,1.02434495839561,123.489596366882,1.01623052313155
49,192,0.00585811235163303,1.5332804,3.4572458028809e-08,3.45150650710215,32.8831583138056,1.08294302200177,116.948395490646,0.281176652110935
76,195,1.3449909,2.74880725,1.32680113822894,3.43430195868531,97.5301720896482,1.01002461410904,128.256965398788,0.760427878411113
179,98,5.3531444,3.4398924,5.46732362250405,3.41894289965061,200.597131117578,1.02388080763614,109.725470781326,1.82817289084456
88,140,79.0344505,3.2521183,78.9797129765344,3.40840162765357,212.315206290366,1.02409943246659,125.708532571793,1.68894825153664
37,90,11.4988665,3.44010315,11.3753307369329,3.35472446787781,247.696239333683,1.00106209631018,111.918648481369,2.21318111587915
4,189,0.0052695104524499,1.637094575,1.16800800174904e-18,3.31513824438431,39.8247012879886,1.00586301171007,117.684312582016,0.338402803349292
174,184,0.00260450542565962,1.527698555,0.000997172391708932,3.25053511276254,58.4943424565366,1.02463966730599,119.581363677979,0.489159352740418
129,187,133.871545,2.73879665,134.05490312886,3.24883333936115,126.873365967478,1.02856495832963,126.999228239059,0.999008952469028
149,188,0.00815861105717538,1.488535465,0.000220176641526048,3.24674550019077,28.2216847281844,1.05932913757553,118.788628578186,0.237579009590207
9,147,205.985925,3.0493302,205.006203493334,3.23793864604823,125.061350293942,1.04683057055612,127.912573099136,0.977709596983989
112,186,0.00253545368470185,1.460700815,6.76992213340455e-06,3.23321139682474,44.1859141384525,1.01942240435625,120.895688056946,0.365487924744177
