"rank_mu","rank_nu","mu_mean","nu_mean","mu_sim","nu_sim","ess_mean","rhat_max","time_sec","ess_per_sec"
79,70,2.24851903623714,0.000307290433,0.0701875276213151,0.000231315204064321,39.5067709944906,1.04518685598427,1202.69196224213,0.0328486197919207
34,33,4.0353867896206,0.0014147898,0.00013014739839047,0.000477872115671252,6.24715360927109,1.51242428594164,325.063501119614,0.0192182560876692
1,1,1.679891767751,0.0101756286,0.000137975965870685,0.00288710578771376,28.1083256257419,1.00775599273804,52.8705172538757,0.53164461188776
191,199,0.327881980442385,0.001644589155,2.18405856575021,0.00348474462145601,14.100895631421,0.997508450738288,168.665372610092,0.0836027894357331
74,83,0.0471388285353334,0.00555040381,0.000340293788323051,0.00461466955809973,32.011482659576,1.07938638923672,54.7946271896362,0.584208421544488
34,23,0.635088585897703,0.0175863371,0.000959196101552104,0.00624397619563837,19.5362843964658,1.00205790380096,36.8578989505768,0.530043354415352
23,23,0.248528326987233,0.0147497312,3.11448233310004e-05,0.00644289964589388,6.61408673648933,1.13865683087906,34.9312109947205,0.18934604750717
28,35,3.145757015775,0.02496733915,0.233192828576598,0.0125620237212365,35.0569597440553,0.995161976002172,38.2181844711304,0.91728480117984
98,108,8.45724888,0.01312809715,7.61734521882306,0.0140323553861998,38.0477906013767,1.08785847374757,65.1340606212616,0.584145840724029
70,49,65.530989,0.0170746653,61.9789621958996,0.0144648440373697,67.2264477913949,0.996873277192833,59.8772125244141,1.12273843348977
0,0,0.0387426134083387,0.1460020285,2.98784967274941e-19,0.0147526732232246,32.4231568016064,0.996618718824073,14.8015134334564,2.19052983651787
65,66,0.458803390165428,0.0278115594,0.00552933202225405,0.0151458181945998,4.90210839498459,1.16770953439645,27.2170062065125,0.180111962270546
101,94,3.72484949481295,0.01979518965,2.43862989530725,0.0163267640002122,9.2513977234425,1.06675159833529,53.4132595062256,0.173204140862518
36,36,0.208380765119251,0.042723393,6.07586257566851e-05,0.0169099761208146,21.2973442709871,1.03915142468502,22.1593306064606,0.961100524615029
7,0,8.84346695,0.0535795475,2.1393890074092,0.0171798620386761,29.0232590348457,1.04680595455477,23.138708114624,1.25431631234859
0,0,0.185668338045,0.15714068,7.68699791437863e-12,0.0173265221198377,10.3390680223208,1.16260696112435,14.278484582901,0.724101214123394
180,144,20.6344032875,0.0170055141,31.9699709990666,0.0212916492414024,30.0811283583797,1.05813482046668,50.0968928337097,0.600458963757097
10,18,2.320193932,0.045173249,0.135195498563074,0.0217905203810581,44.7792563707624,1.01894916844828,28.4130163192749,1.57601205966946
20,21,18.7103739,0.0362093555,12.9838452071739,0.0240212987071042,59.9248414230102,1.0018813825694,27.7080798149109,2.16272083173234
136,160,138.414,0.02222165,143.036326101263,0.0252944533797585,48.5068396252787,1.0021461144138,62.2007737159729,0.779843026499561
86,70,4.8123266495,0.0338332552,3.96215713900223,0.0279966180336873,61.789654764203,0.997920294320455,26.0388789176941,2.37297676906571
7,8,0.0540095390270724,0.175805711,1.40869524953117e-13,0.0292649358462083,11.1970668499051,1.01479779667085,12.6864490509033,0.882600545272976
51,50,0.0586048941446604,0.06227240785,1.75841034122509e-05,0.0294998391820007,32.4043714597443,1.05894708387109,17.0432505607605,1.90130229818662
137,147,8.2130455715,0.0236955216,11.1711278671953,0.0315320768307654,36.9993435441688,0.995319807167253,38.8693344593048,0.951890328426028
75,104,0.320430471730934,0.0432517365,0.00698958226351727,0.0330938045465558,8.29661869720676,1.10813886431271,19.6310622692108,0.422627088816233
151,148,0.0279638595121398,0.02639093985,0.03142352932664,0.0350003778092333,16.3665187965886,1.06314604104393,20.032196521759,0.817010694698966
93,105,0.104054032036723,0.04177002865,0.00653766470507617,0.0358239324600334,3.23613345824067,1.33916668193927,19.449155330658,0.166389408857232
74,61,0.85750817318635,0.068358357,0.203026752179606,0.0360163439969936,2.47257707759287,1.50891678492755,21.4696519374847,0.115166146372215
147,139,0.165511253287838,0.02730907325,0.133102543523914,0.0362289259432495,5.19350357748455,1.20096403724568,23.352965593338,0.222391608326016
12,18,0.00501810986782933,0.089695805,4.16436537870719e-09,0.0368387431669489,12.9134006688686,1.095934948483,13.1029679775238,0.985532490884481
162,173,0.145499033642686,0.02380786435,0.310708787545167,0.0390188840389847,23.3138500672972,1.0274616809277,23.3664500713348,0.997748909060765
2,5,0.0205481550747149,0.1508331055,1.91255371984648e-10,0.0394987809094225,9.33549435067894,1.10343673922729,13.2121429443359,0.706584419348951
124,85,17.0194888,0.042659153,17.9742723732111,0.0410500994602049,87.4822267483441,1.11021227535177,25.3639917373657,3.44907172554654
133,125,0.118231403662636,0.040216151,0.0665366872412459,0.0414929329328538,22.0105422619354,1.0642051503235,18.9307601451874,1.16268665880968
162,146,31.5359995,0.0366802345,35.562401875887,0.0418586442134659,61.1194324200761,1.0107388863778,30.4950914382935,2.00423837205902
76,84,0.0260426566742542,0.0701620775,2.3322630286453e-05,0.0437782507428329,35.624233273621,1.0384999961502,14.1261236667633,2.52186899350454
134,43,101.5011755,0.0505702325,103.472461123925,0.0440065224819215,122.429752831195,1.01812260780123,37.2382502555847,3.28774182435797
11,23,0.0502114763617436,0.129945337,3.41734848608792e-07,0.0447189421044786,9.97455974770482,1.09663113542549,14.4862263202667,0.688554736560347
151,123,0.32914901036615,0.042668214,0.542552456664455,0.0449340299485325,24.9375781675061,1.01506178099899,22.0711033344269,1.1298745599459
86,68,1.095382660955,0.0608628145,0.753905428596768,0.0460702932491148,25.8725097787802,1.00552620210747,22.2688798904419,1.1618235809824
0,0,0.0578802164242168,0.3123055755,6.05377497262567e-11,0.0466072231710097,4.67532044584706,1.1943045772996,12.7598278522491,0.366409366958893
0,0,1.677224766,0.2038679615,0.0693636229730401,0.0492801850371179,67.3939225665664,1.0102096903247,11.2905714511871,5.9690444241846
174,189,0.0330019357468769,0.0250020504,0.0954473648047077,0.0508399671121989,11.8399189061358,1.14654996558832,20.5687561035156,0.575626394058516
180,186,1.29153450159,0.0290158729,3.73286491493755,0.0545070935796399,23.123536475398,1.06328912138286,25.7171189785004,0.899149570164892
182,194,20.1117017,0.0338405325,25.4115751142563,0.0556782504517184,33.6369125478271,1.0728992265019,28.7395293712616,1.17040582374542
26,19,1.63735177025,0.1363812105,0.395422770828557,0.0558510761874985,11.9883951127479,1.08376283048452,15.4095108509064,0.777986740055588
126,134,0.0613022224947995,0.05120351505,0.0441250271699068,0.0564210392315453,21.3923786222347,1.03611528255294,16.7277228832245,1.27885778426472
67,21,15.43475315,0.0770939565,14.7172620144545,0.0569772483878495,43.8182382116618,1.05648562795775,16.669038772583,2.62872015654157
74,87,0.0752951219309462,0.07566284,0.00290806378060104,0.0572571071343042,25.3018326343423,1.02694844608847,17.3481452465057,1.45847479801557
148,24,72.1736605,0.073942455,73.9300063703173,0.060754667379024,83.6603841291537,1.002717069941,26.935783624649,3.10591981636635
37,23,0.0382031621126495,0.1333650265,0.000341636660653335,0.0618957511061739,28.7261542965339,1.04883244697935,15.0769696235657,1.90530027013082
39,42,0.30855789290025,0.110342232,0.0221114540821205,0.0630168886701486,26.7070312052255,1.00865603990215,16.5276026725769,1.61590472219777
72,54,0.0103454861985534,0.1072395315,7.31424626320495e-05,0.0631741925392542,17.2588920137482,1.10965354334029,13.4907619953156,1.27931187428413
89,97,0.0813898736701847,0.075141927,0.00749193693490294,0.0632861102591862,44.6565254126239,0.998922681370422,16.5665781497955,2.69557931691374
27,11,10.3382735,0.107467027,8.04450954929358,0.0633546222922332,31.1756642008381,1.13878448732653,12.8684477806091,2.42264371992209
75,53,0.0448478195664119,0.0971587085,0.00545433753761691,0.0640076951897441,30.989914202988,1.03385766902265,14.7655248641968,2.09880207361486
78,81,0.0331410386426295,0.092377054,0.000466658058962028,0.0644693131868919,21.9248513043563,1.07550443439834,14.8226456642151,1.47914561280294
177,177,12.8202377,0.0474272775,17.217913584056,0.0668544356273444,15.8399145943138,1.03648708046111,21.6077318191528,0.733066974677719
0,0,0.0112852672847547,0.3872925685,3.21561020990308e-16,0.066859275351901,31.8767585573732,1.04242972197382,11.0773787498474,2.87764454725467
10,10,0.282110520019115,0.472758702,2.07033429871543e-06,0.0676609901703352,4.49048465436757,1.22194034079865,13.0661909580231,0.343672051693862
25,22,0.00447997176281031,0.1766867995,1.5461872315347e-10,0.0685451520698428,7.06465483775998,1.11566142840556,11.4618175029755,0.61636427520557
66,69,0.322829173607234,0.1161550865,0.0257145626924817,0.068684238217722,10.3552320915445,1.38340068662747,15.1614563465118,0.682997190697115
30,103,83.910476,0.07089901,80.6633638255578,0.0693065653464407,134.551067136328,0.99894281153581,30.3561375141144,4.43241723601257
42,54,0.57422240535,0.1020908865,0.10718790218508,0.0697410126512036,33.2977413559583,0.995610766429606,17.156366109848,1.94083881999026
75,86,0.0580982716540315,0.0844679605,0.00521900623333091,0.0706684276001118,17.77631721644,1.0526264798778,14.510226726532,1.22508886673259
128,117,0.0053405517521465,0.0728779045,0.000459981592138308,0.0733039414333405,22.9337639082015,1.09230466134351,13.5909314155579,1.68743136191157
158,146,0.155685082219127,0.05534830725,0.228424547568884,0.0733468367527696,5.0457874121839,1.18047719518118,18.3688597679138,0.27469246735705
