"rank_mu","rank_nu","mu_mean","nu_mean","mu_sim","nu_sim","ess_mean","rhat_max","time_sec","ess_per_sec"
186,28,15.1574185,7.9064762,15.2949760249192,7.15054698416229,182.880105019499,1.01645940497392,97.2630605697632,1.88026270146338
200,200,0.0118505807101771,0.77988907,0.409465058083125,6.13590616376453,3.74631586505419,1.25363447280756,99.6214828491211,0.0376055019250021
90,200,0.00597701047776025,1.57110392,6.57998300622205e-07,5.72628875018964,10.3283628605666,1.19803915946363,100.987805604935,0.102273366558446
173,200,0.00410755402600196,1.57385162,0.00316001067275927,5.31722357108389,31.5659536380492,1.11794425957525,98.3376722335815,0.320995534275721
140,196,0.00548865613222411,1.930274215,0.000465958699674974,4.93947179754845,32.0642363118007,1.05656224237495,100.521803855896,0.318977924011061
147,190,11.838748,4.1275705,11.9152676281382,4.86412667667819,194.684862398413,0.999809575202596,96.261442899704,2.02245942439547
37,197,0.0161218977399307,1.946554355,2.33681352592373e-10,4.8360671521174,36.1566293139264,1.01808736794868,99.5006611347198,0.363380794676046
162,193,0.00342257895380479,1.77908833,0.00157920203745555,4.8223442891253,47.0950248491521,1.03460272455138,102.004776954651,0.461694307415519
177,198,0.0028800801419845,1.594749755,0.00595070613971933,4.75189747771724,21.8437179292719,1.0842190243749,100.624414920807,0.217081688837279
29,199,0.00217509098699608,1.771934085,3.63304990256674e-12,4.70757767228492,27.3749672317395,1.04280825107396,103.814563274384,0.263691011822562
24,165,12.5026435,4.06817305,12.3645657803282,4.53033449350928,174.31401643283,1.02869233647974,96.0004591941833,1.81576231922223
193,199,0.00331015283211167,1.461816185,0.0282353996760106,4.48203754320387,39.0913419815089,1.04255838401469,101.216948270798,0.386213402491875
200,200,0.00499684613336218,0.61640947,0.405770408569844,4.42211491896963,4.19625559893635,1.25352452765484,99.837085723877,0.0420310305385124
153,198,0.00348261100854354,1.466093365,0.00035493806685007,4.41221820464599,42.3232275345235,1.02460288079826,102.440237760544,0.413150422722123
111,170,77.082996,3.8631285,77.1212620305186,4.25793028124295,160.073318668635,1.00856759923522,107.805940628052,1.48482836600735
68,191,0.00491597485194561,1.69756862,1.74054744789981e-07,4.21428105389482,35.0625625746864,1.02238573050086,99.6600885391235,0.351821507372251
1,170,25.61446,3.86474055,25.2656732109978,4.2121161610655,204.21437727867,1.02284766841124,100.848955392838,2.02495282656317
200,200,0.00556373042114155,0.63463287,0.291740459008768,4.16378746167514,18.5475510121229,1.09689198318374,100.354133605957,0.184820996860481
200,74,34.2472565,4.29568605,34.8561680863097,4.13776007724274,155.921767518092,1.09012573661267,103.296900749207,1.50945252362075
139,59,3.10040005,4.31757125,3.1305062549999,4.10050133405513,125.138789793934,1.0083145118305,93.2409057617188,1.34210182506948
156,57,4.982439,4.2643857,5.053548574602,3.99117223181303,119.977602109782,1.01792468824257,93.2835280895233,1.28616063914993
57,197,0.00479456112977234,1.4836233,9.49264409501802e-09,3.99062952542579,7.26470934891156,1.29828324687985,100.504009246826,0.0722827815860587
93,29,11.5258725,4.3586791,11.5041300838969,3.9240400602297,171.898199798068,1.00162925594826,96.2671678066254,1.78563682421161
200,200,0.019130361298473,0.92722878,0.297816439437979,3.9038161723336,20.0835729920665,1.0669341343421,99.1808927059174,0.202494376125617
196,192,0.00118144803982316,1.610636335,0.0161145223029322,3.85971517329941,32.4621767744637,1.01937039988769,99.4342849254608,0.326468650111965
76,190,110.393915,3.328233,110.269836843301,3.84483389161358,170.266609188812,1.02147300354507,108.124547958374,1.57472666849309
48,53,50.5021225,4.05343745,50.316632372062,3.81302035380173,137.012408351495,1.00475599284533,106.534153223038,1.28608905413317
72,188,0.00903159419344255,1.87493057,1.00760051971473e-05,3.80787469769689,40.7625205833233,1.05487998158383,100.823013305664,0.40429778129864
200,200,0.180914142453656,1.1527522895,0.597714262883994,3.76864913583576,6.18263154005247,1.18305576656519,104.881776094437,0.0589485778204744
177,191,0.00220285006416205,1.541392684,0.00495259271099497,3.76356099358942,43.4553826278114,1.04976761605607,102.867616653442,0.422439870209214
110,196,0.00258280297864308,1.44092987,2.03799749473619e-05,3.695339010324,45.7289886655567,0.999121147284271,100.08177947998,0.456916222944497
35,175,139.12991,3.32820575,138.71494033208,3.69072957090933,179.516812704394,1.00693202605154,108.6033411026,1.65295847145992
175,181,1.5808713,3.223796,1.64135870412388,3.65915093623244,122.03812614375,1.01136462565917,93.3959498405457,1.30667471503962
164,193,0.00410338009123245,1.521820675,0.00126858113923927,3.53816684264155,35.0416774021803,1.03888485928509,101.110901832581,0.346566757560943
11,162,3.84478745,3.1686894,3.72073821507247,3.51045836084114,136.608415613888,0.997488738867993,94.3161895275116,1.44840897727362
114,133,1.23391595,3.2985888,1.2415902692018,3.4777401168541,112.700747070326,1.01244665440416,93.2545609474182,1.20852798968055
39,197,0.00359308633389489,1.395786065,2.48620810013944e-10,3.46960485975514,35.3022645113862,1.08408603371774,102.632883310318,0.34396641088848
93,198,0.0031638600693518,1.23963478,1.11549263418383e-06,3.43512790352892,50.2826225685602,1.0392854311261,103.582751274109,0.485434321352388
194,192,0.00512025901156548,1.412567985,0.0573223899335776,3.43275122107714,23.9420241685423,1.05806004382965,101.213983535767,0.236548580859697
168,185,0.00511424771252945,1.616730635,0.000906353058925937,3.39231921827364,14.8517484269057,1.12689080921065,101.761839389801,0.145946147553562
176,188,0.00119316760636789,1.382867565,0.00149525774668268,3.38390029704387,58.1578241745472,1.00915632166985,101.509809494019,0.572928118616695
66,186,0.00678370448493256,1.629142065,1.90086347990061e-10,3.37283748835269,30.4755194058761,1.06742011220089,100.867861509323,0.302133097201225
191,187,0.00322093082777229,1.640356825,0.0169316188043839,3.35818562341905,25.5867038870648,1.08578266520614,101.354382514954,0.252447928270786
81,191,0.00241279972203285,1.29390983,4.99037058023947e-10,3.34121438505864,44.2805725510704,1.03241971172353,102.776503324509,0.430843345694083
47,193,97.8948255,2.8421604,97.5553871590503,3.33405329935797,126.653815097018,1.03996562893393,107.683502435684,1.17616730726848
200,179,0.00330147461465072,1.640543725,0.170431912210673,3.31923907768159,52.2550013188829,1.03093725177269,100.736597776413,0.518729066419972
167,162,74.774379,3.0378628,75.0978692327684,3.30411493472718,87.3572954700911,1.0162786474664,107.177232265472,0.815073254119043
195,193,0.00275959077120887,1.440680215,0.0261249687209213,3.28544606822621,56.5846161639327,1.01865744651406,101.931293487549,0.555125067365546
8,193,0.000396942621285444,1.303983975,3.11482074041708e-15,3.28057191833645,38.7923769385402,1.00207414208562,102.039616823196,0.380169762943697
148,185,0.0051465638245836,1.721508055,0.000561523876008194,3.25206673206687,23.5289084177617,1.01673988965795,101.118226051331,0.23268711622589
196,190,0.00854626350868398,1.564454035,0.15433313679584,3.21220363449787,51.0391372407662,1.00142208447019,100.892408370972,0.505876884741419
114,134,6.6188788,3.08813815,6.63115475983494,3.19761229836537,136.805494118134,1.00754579474484,95.2456889152527,1.43634316341457
143,195,0.0016587707838718,1.326142085,4.50056767298766e-05,3.18396036873108,50.3361597609129,1.0452410231598,102.159882068634,0.492719438801775
196,193,75.182896,2.7118234,75.9442699100525,3.15787582520653,130.792170315343,1.01157736387691,106.980855464935,1.2225754762095
200,200,0.0338335948311498,0.906144929,0.331211128502985,3.15399985956829,8.23458548724221,1.00538727980838,101.608784198761,0.0810420629690265
200,200,0.00407747888711318,0.3429125835,0.503649180054455,3.11069589725755,16.5494489157504,1.02320190604873,104.221150398254,0.158791654597084
68,125,1.37211595,2.9770053,1.35230792374577,3.09024340217801,138.257452330984,0.997016300366535,94.0325560569763,1.47031473064723
151,188,2.70033305,2.6669542,2.75596366135402,3.09007097950246,163.873916806333,1.02357291103364,94.7402753829956,1.7297175477257
122,169,0.00496421755894419,1.76215245,3.24510250730023e-05,3.08377465122896,48.9654680401557,1.0426573275335,104.062705516815,0.470538102934903
141,176,0.00492566961330581,1.65081924,9.97022430265063e-05,3.07994337328597,25.5918600382045,1.07033988016035,101.624738454819,0.251827069149923
162,120,1.6970514,3.00962255,1.7383418936482,3.07747080264441,169.884292138643,0.998339501035652,93.8167350292206,1.81081010851348
128,153,0.0071029015334744,1.946098315,7.74565676753448e-05,3.06265062026832,44.7150487072277,1.08055434133558,102.998316287994,0.434133783140683
121,131,19.5969335,2.9607809,19.6383902588852,3.04999219179769,113.942180020028,1.02414664101637,100.068852186203,1.1386378231661
72,200,132.681165,2.23228475,132.463575500438,3.04154334764696,192.502957173958,1.00275454847048,107.697015047073,1.78744932800428
127,191,0.00292697668167844,1.23312821,7.01160962122727e-05,3.03789933648186,43.2508442358452,1.03883084400499,102.058318376541,0.423785585769427
138,178,0.00545602799998651,1.528874465,5.84560103056305e-05,3.03461402324099,31.1964769885097,1.01780698139218,101.567506790161,0.307150170112591
119,178,0.00640240387665283,1.6733953665,7.50286831945526e-05,3.02203071254881,3.25799955200106,1.41660388491147,102.926971673965,0.0316535063551777
