"rank_mu","rank_nu","mu_mean","nu_mean","mu_sim","nu_sim","ess_mean","rhat_max","time_sec","ess_per_sec"
53,54,0.1825286754518,0.005265625525,3.70032802589271e-09,0.00213970326647514,18.1908277450721,1.03243392575468,76.3458197116852,0.238268811753787
197,200,0.0432641353031711,0.00159250652,0.544065031965382,0.00350121262981163,21.4894303687237,1.02794924585695,194.105878829956,0.110709837838293
42,37,63.25737205,0.0063658105,46.7034706849668,0.00442894649195436,40.7792036820482,1.0185160080836,180.735531330109,0.225629146532156
0,8,0.398904242765285,0.02469026805,1.27913846496423e-10,0.00497934824423507,14.2414402292412,1.07654931796456,34.255478143692,0.415741977662738
33,39,0.739122897758394,0.02011578545,0.000864615963549223,0.00783761708264099,3.40706804553305,1.30243409857446,48.7362880706787,0.0699082384073245
200,200,1.88581070899298,0.00226204226,25.5462214061905,0.00821991064281732,24.2362693170668,0.998567918917823,242.019139528275,0.100141953088117
0,1,0.411693905858191,0.0712820016,1.35632212547476e-11,0.0100634207910173,12.781683800628,1.11850243897148,25.3953340053558,0.503308355697641
98,71,9.14129184875,0.01633618995,9.10644838680428,0.0128831903724667,5.68473073417603,1.1433527845797,67.2524943351746,0.0845281768412088
196,200,0.112280428533567,0.0052860204,1.16682756366279,0.0128963500182622,28.2977049070989,1.00698109186442,78.809139251709,0.359066285659062
5,1,3.6450216215,0.040893275,0.184203620034678,0.0133104735555358,17.7876807183775,1.09209733460552,34.7063286304474,0.512519803168482
40,50,3.584815103315,0.02553022955,0.576228197857584,0.0142411571398993,24.8015065360588,1.06940361780975,50.8696897029877,0.487549790078671
140,118,59.137276,0.01685425595,65.431916790796,0.0177103516272832,52.5169113759858,1.06472483077805,74.4288263320923,0.705599079873459
139,139,1.122751270056,0.0141305863,1.46994034472377,0.0183625925536772,14.7555940359185,1.08811760561663,59.8960518836975,0.246353366738929
0,0,0.236169089080375,0.121564266,5.99017137761865e-09,0.0186262077258681,3.737245634627,1.28449149717333,17.0896670818329,0.218684519524659
14,15,2.099392886375,0.05000310275,0.192223497586243,0.0230278656782785,12.5414073782733,1.07455656075059,32.6899795532227,0.383646840704034
114,111,0.188562038365829,0.0235884911,0.050229518371644,0.0232068130512987,4.2595062941673,1.2178218415487,36.3746469020844,0.117100966110635
49,56,0.605988958935,0.051864955,0.0267534260164028,0.0287766353962747,23.0624126732669,1.00000763941708,28.9717364311218,0.796031426286652
50,48,0.0634260049482935,0.067380561,1.02054413971697e-05,0.0289665483889175,46.4205223612293,1.01855374582136,18.2511827945709,2.54342542528464
84,92,0.129876877767284,0.0386604967,0.0137738652249154,0.0346045112772523,10.2345483186326,1.12738170693452,23.6313269138336,0.433092409747053
6,6,0.36405743561895,0.1453923905,0.000107649821739966,0.0371660187846337,37.1538630183164,1.01338040883365,18.8056383132935,1.97567678370443
9,3,0.113521504371572,0.2124401365,1.36443908462366e-07,0.0387913204879211,48.3766150034742,0.997099179873368,16.3004415035248,2.96781010459216
16,26,0.0101596058593944,0.1075929215,8.82433793882277e-10,0.0399740060937525,17.7534861699614,1.01006211787361,13.3495407104492,1.32989490462882
59,62,2.07706130039753,0.07474856345,0.530442859363335,0.040674732096658,1.39856805473671,2.05807622034544,30.4141800403595,0.0459840789026967
4,6,0.0438854706496356,0.1346281705,6.60258123547861e-08,0.0426492294820855,9.13588031796978,1.12097624700186,15.6059823036194,0.585408860540035
0,0,0.16244021646942,0.4250173165,5.55055494755121e-10,0.0432130169552197,29.796216122517,1.01728363937719,12.4717810153961,2.38909070691141
