"rank_mu","rank_nu","mu_mean","nu_mean","mu_sim","nu_sim","ess_mean","rhat_max","time_sec","ess_per_sec"
0,0,2.03713225,0.000563150375,8.5728992349182e-15,1.95477751379384e-05,8.3068359318199,1.2065471365749,2103.20416855812,0.00394960986479728
0,0,0.147893229735929,0.00288034611,1.75850856367517e-18,0.000595636959458624,30.858959012535,1.04954530491147,395.107169866562,0.0781027563305341
66,63,7.57732733009229,0.00167240448,0.0582536871347406,0.000873993244562243,2.56567031881079,1.56188161643141,1339.24374175072,0.00191576054367581
7,0,224.94931,0.0017460393,141.967520010368,0.00103402404516944,2.32703042762135,1.45116223067815,2476.24692058563,0.000939740866823977
139,143,0.124396276166792,0.00156149784,0.0301913297413121,0.00190362896854172,35.9071063469282,1.0479215056466,641.600392580032,0.0559649070701733
81,83,19.5722829349705,0.00282280395,7.48900187547042,0.0021203150626439,13.0165095375867,1.09916631267406,913.495357036591,0.0142491250090342
3,1,0.593880391623012,0.0140776724,1.00937142587132e-06,0.00331744711864281,19.7173325550628,1.12441652287118,140.835473537445,0.140002600621926
90,84,46.69840713454,0.003961049025,40.7084034105791,0.00350678823699827,23.5221015846751,1.02724623034879,599.650061845779,0.039226380653196
29,27,0.469096357142074,0.0164118854,5.71738307055951e-08,0.00372821430278547,8.74503529400732,1.15542884459682,125.193067073822,0.0698523927754776
9,3,0.5362055359959,0.0152231436,5.16274341009929e-05,0.00457779598132448,26.2268176454552,1.01927217678418,133.819208860397,0.19598694289708
131,146,45.634515055,0.0041947397,60.0276520099279,0.00538870302115036,13.4595184413723,1.01559741185545,550.441054344177,0.024452243042461
173,167,36.07676661,0.00419415817,67.0782049454074,0.00623863900529961,26.9634893244233,1.06624216579589,758.750334024429,0.0355367083417391
193,194,0.0840599880121015,0.00274248342,0.949103869020297,0.00639413186111742,31.5549038398409,1.02769184738275,363.454008579254,0.0868195235022703
38,39,0.101731019469487,0.0141088959,3.20746791377028e-05,0.00692293290504646,40.4479539284703,1.00080078181676,117.917321920395,0.343019611281338
5,8,0.359940623992165,0.02757285675,1.42196158621701e-05,0.00893704192722137,24.5331085049695,1.01878709561622,73.7559969425201,0.33262527146218
0,0,0.530552204272652,0.07077181695,9.97275312286961e-11,0.00909362288640706,7.55906158692762,1.10532144287744,45.2682042121887,0.166983906662069
200,197,0.406139780925333,0.00430077785,4.17973084327373,0.00910799489398966,54.7918904929682,1.02325462490245,330.68484377861,0.165692173450957
45,48,0.0506264463044202,0.01973410755,1.58508256910473e-05,0.011314688619505,19.7203978830115,1.00017540440641,72.5305128097534,0.271891058246587
143,165,1.3433699877078,0.007290528605,1.73458138406284,0.0113292663635154,17.1342791783768,1.06514708767829,278.962414979935,0.0614214613090771
58,79,87.0407365,0.02128236815,83.4962788163402,0.0200798614734024,70.5234221130525,1.00350794419173,148.162934541702,0.475985592018649
2,2,0.143525994962457,0.135787697,1.69140615409521e-09,0.0215036675909825,12.6491220831591,1.06811070141144,26.2349717617035,0.482147348891898
148,139,0.55313091752568,0.01610297775,0.804604999511826,0.0216632493984576,11.7204514725157,1.0529305887677,123.642481803894,0.0947930784105835
93,105,7.96436749,0.02196105775,7.35011323981197,0.0218708989536067,23.7770812247581,0.995248474658937,126.288522958755,0.188275867574471
199,196,15.1755989734744,0.01041861554,40.0088134571522,0.0219743108067,4.56735899649565,1.20681566242191,262.388468265533,0.0174068587186292
120,116,0.0361052996658056,0.0219457863,0.00451055170461068,0.0221968842561027,17.0496216781651,1.005587610594,61.2824928760529,0.278213579082836
16,14,0.07197140805983,0.065391748,1.050997142542e-06,0.0222791072094635,25.4262355271437,1.00328142495617,36.5046257972717,0.696520919522588
75,122,7.05096632682,0.02118592975,5.45984224922131,0.0243324894639215,47.1018679171608,1.03606149371294,154.754663944244,0.304364771417363
84,55,3.06717903085,0.0359925589,2.68491045816334,0.0263573154389566,22.70357976552,1.12851326802226,83.9607775211334,0.27040697377779
67,64,2.10843945027082,0.03964090635,0.802887985327254,0.0268119919113417,1.64082676526841,1.81939676753867,99.980673789978,0.0164114393619228
94,123,4.1576028535,0.02690019115,3.6235948709498,0.0294458829321398,16.3614257046777,1.09201515083123,131.662130832672,0.124268273657755
141,144,0.0317922359790003,0.0231187014,0.016094008482653,0.0297378131003036,9.80693946283049,1.13493126751567,59.3930051326752,0.165119435208292
69,58,0.199080109144262,0.0601564834,0.00337964003835683,0.0312580107161627,19.8531178499676,1.07289704086759,46.7757880687714,0.424431499064833
178,188,0.359176122742911,0.01322183605,1.16878401812659,0.0319623509647147,34.8849420531112,1.03870760902907,134.679704427719,0.25902152222077
125,126,0.401575180382546,0.030110082,0.392110075184974,0.0345008342942513,21.136539140294,1.06963633884344,69.8059177398682,0.302790076037097
77,81,0.8381833675577,0.04326756645,0.195696015529068,0.0347603795829268,11.1505286056699,1.08301437704308,58.8801441192627,0.189376720666382
0,0,0.3656429305725,0.9018504675,7.0457747889043e-14,0.0363289983668587,23.6816478656219,1.03746900477805,14.4916672706604,1.63415619633825
14,13,0.0648622417387966,0.140467008,1.31202455234794e-07,0.0364985200574748,8.37106946961947,1.06277731229682,23.2453398704529,0.360118179225244
62,86,41.9105295,0.038980835,40.0007707087791,0.0376021964528984,63.1692683016066,0.999586005613824,78.5344624519348,0.80435093498307
0,0,0.0291194791422816,0.1600276235,7.35178722855968e-10,0.0377863606027325,38.8361288004291,1.03632274628578,21.1609997749329,1.8352690899999
52,18,47.4210925,0.0508418475,45.1500167618581,0.0397832554447388,32.438287282625,1.0696424984219,61.1614863872528,0.530371140381338
196,32,96.662271,0.049766057,105.780605000503,0.0421894579458691,132.744627085516,1.01661543895415,85.3549797534943,1.55520659097903
181,161,12.9172697,0.032660384,19.5797069481673,0.043290286377658,21.5498407141567,1.07601077849363,100.383048295975,0.214676094021552
126,124,0.928119828744,0.03773467545,1.06245160253574,0.0438399912295616,5.35735684022873,1.16494109911323,73.3747906684875,0.0730135894279228
0,0,0.025652880576215,0.234702515,9.6827556281865e-10,0.0441586322256323,19.1866390377732,1.05312726974403,17.2988727092743,1.10912655178316
198,197,0.980410701204324,0.0187547056,5.53745322533033,0.0464489254713953,11.363802632351,1.11186162446533,103.371910810471,0.109931242861383
104,104,0.207994389245735,0.07131770825,0.00873648830976372,0.047038726280055,17.2837093870409,0.998303498694083,32.3291685581207,0.534616575615565
114,117,0.522870859554026,0.05039018145,0.272242295888679,0.0476341118714119,8.65811691562826,1.14283589930709,60.3066589832306,0.143568174088964
5,6,0.158634539414225,0.1909842645,7.08671218647824e-06,0.04924614078081,7.47888123045513,1.12523526699696,21.7693588733673,0.343550826368378
117,112,0.063830646811291,0.05024356,0.0320251362737199,0.0499875316020778,46.3578084374318,1.0085761649483,41.3748097419739,1.12043556759616
68,79,3.208876065,0.0595861815,2.31279087064521,0.0504705038916176,56.2378666488344,1.03080050541167,54.2237226963043,1.03714506958165
5,1,0.0352507269778555,0.2229171655,2.86114577879058e-08,0.0505980444474445,10.426292878362,1.1090240968948,19.7635223865509,0.527552360072063
1,1,0.0209692341183451,0.3064733375,2.4480675774388e-13,0.0506697236940584,21.7407399947037,1.00772365308583,15.9423553943634,1.36370940534862
26,26,0.0794066275200161,0.152492051,5.02621515165834e-06,0.0508177474591234,16.5985763879503,1.07430247544669,25.0363793373108,0.662978307059524
110,76,1.5829497117745,0.068286182,1.38631472255096,0.0530979899245587,9.17044721282757,1.08298081587839,43.1243033409119,0.212651486572018
0,0,0.0420216896797,0.282468256,3.17920387886611e-12,0.0534836531487973,31.0603970047651,1.03829653330217,19.3021397590637,1.6091685892068
162,164,16.3371869,0.044252463,19.145914871096,0.0538709066716022,46.6554616531664,1.00501572926981,60.3337049484253,0.773290181550239
199,200,0.562555345256568,0.0190836711,3.65159824198084,0.0541047146885882,32.9336142309532,1.01070495524682,125.664790153503,0.262075114204415
143,128,0.120686201339166,0.0483244864,0.148606579865721,0.0570642046611902,11.4201278650262,1.09513458199356,48.0012814998627,0.237912978741179
38,22,1.2848349391,0.128092536,0.47361584876642,0.0599465016076214,16.9876303595633,1.09949857799683,30.2843644618988,0.560937323975731
119,145,6.597450385,0.0506804775,7.65188904988347,0.06032263255697,42.1220880345378,1.05374759267669,59.3203399181366,0.710078332198825
40,47,0.0467068658284618,0.117383016,0.000241373426730625,0.0646482365361947,6.1345966078077,1.14027892974598,26.0726871490479,0.235288237562108
